month,solePubs,collabPubs,solePubsCorona,collabPubsCorona,n_participation,Participation_Corona,country
201510,0.0,3.0,0.0,0.0,6.0,0.0,Namibia
201510,0.0,8.0,0.0,0.0,16.0,0.0,Guatemala
201510,1.0,3.0,0.0,0.0,8.0,0.0,El Salvador
201510,1.0,3.0,0.0,0.0,7.0,0.0,Trinidad and Tobago
201510,0.0,1.0,0.0,0.0,5.0,0.0,Suriname
201510,1.0,3.0,0.0,0.0,11.0,0.0,Libya
201510,0.0,4.0,0.0,0.0,6.0,0.0,Chad
201510,0.0,3.0,0.0,0.0,14.0,0.0,Togo
201510,0.0,2.0,0.0,0.0,3.0,0.0,Guyana
201510,0.0,1.0,0.0,0.0,1.0,0.0,Macao
201510,1.0,0.0,0.0,0.0,4.0,0.0,Reunion
201510,0.0,0.0,0.0,0.0,0.0,0.0,Cabo Verde
201510,0.0,3.0,0.0,0.0,6.0,0.0,Uzbekistan
201510,1.0,2.0,0.0,0.0,8.0,0.0,Barbados
201510,0.0,2.0,0.0,0.0,2.0,0.0,Seychelles
201510,0.0,1.0,0.0,0.0,4.0,0.0,Kyrgyzstan
201510,1.0,3.0,0.0,0.0,21.0,0.0,Honduras
201510,0.0,0.0,0.0,0.0,0.0,0.0,Turks and Caicos Islands
201510,0.0,0.0,0.0,0.0,0.0,0.0,Andorra
201510,0.0,0.0,0.0,0.0,0.0,0.0,Vatican
201510,0.0,3.0,0.0,0.0,5.0,0.0,Saint Kitts and Nevis
201510,0.0,1.0,0.0,0.0,1.0,0.0,Tajikistan
201510,0.0,0.0,0.0,0.0,0.0,0.0,Czechia
201510,0.0,0.0,0.0,0.0,0.0,0.0,Palau
201510,0.0,1.0,0.0,0.0,1.0,0.0,Burundi
201510,0.0,1.0,0.0,0.0,3.0,0.0,Solomon Islands
201510,0.0,0.0,0.0,0.0,0.0,0.0,Maldives
201510,0.0,0.0,0.0,0.0,0.0,0.0,Martinique
201510,0.0,0.0,0.0,0.0,0.0,0.0,Palestinian Territory
201510,0.0,0.0,0.0,0.0,0.0,0.0,Curacao
201510,1.0,1.0,0.0,0.0,3.0,0.0,Saint Lucia
201510,0.0,0.0,0.0,0.0,0.0,0.0,Saint Vincent and the Grenadines
201510,0.0,0.0,0.0,0.0,0.0,0.0,Republic of the Congo
201510,0.0,0.0,0.0,0.0,0.0,0.0,Sint Maarten
201510,0.0,1.0,0.0,0.0,1.0,0.0,Eritrea
201510,1.0,1.0,0.0,0.0,11.0,0.0,Mauritania
201510,0.0,1.0,0.0,0.0,1.0,0.0,Djibouti
201510,0.0,0.0,0.0,0.0,0.0,0.0,Ivory Coast
201510,0.0,0.0,0.0,0.0,0.0,0.0,Aruba
201510,0.0,1.0,0.0,0.0,3.0,0.0,Antigua and Barbuda
201510,0.0,0.0,0.0,0.0,0.0,0.0,Isle of Man
201510,0.0,1.0,0.0,0.0,3.0,0.0,Sao Tome and Principe
201510,0.0,1.0,0.0,0.0,1.0,0.0,Montserrat
201510,0.0,1.0,0.0,0.0,4.0,0.0,Tonga
201510,0.0,0.0,0.0,0.0,0.0,0.0,Gibraltar
201510,0.0,2.0,0.0,0.0,2.0,0.0,Cayman Islands
201510,0.0,0.0,0.0,0.0,0.0,0.0,Niue
201510,0.0,0.0,0.0,0.0,0.0,0.0,Turkmenistan
201510,0.0,0.0,0.0,0.0,0.0,0.0,British Virgin Islands
201510,0.0,0.0,0.0,0.0,0.0,0.0,Timor Leste
201510,0.0,0.0,0.0,0.0,0.0,0.0,North Macedonia
201510,0.0,0.0,0.0,0.0,0.0,0.0,Tuvalu
201510,0.0,0.0,0.0,0.0,0.0,0.0,Aland Islands
201510,,,,,6.0,,Guinea-Bissau
201511,1144.0,987.0,0.0,0.0,7290.0,0.0,Australia
201511,1412.0,391.0,6.0,0.0,3952.0,38.0,South Korea
201511,918.0,839.0,0.0,2.0,6958.0,3.0,Spain
201511,7860.0,5887.0,6.0,5.0,50049.0,70.0,United States
201511,1719.0,1641.0,0.0,2.0,12986.0,3.0,Germany
201511,126.0,121.0,0.0,0.0,852.0,0.0,Thailand
201511,260.0,244.0,0.0,0.0,1773.0,0.0,Israel
201511,1303.0,1051.0,0.0,2.0,10777.0,12.0,Italy
201511,441.0,230.0,1.0,1.0,2194.0,7.0,Taiwan
201511,5537.0,1676.0,9.0,2.0,9316.0,68.0,China
201511,2293.0,658.0,0.0,0.0,9826.0,0.0,Japan
201511,1411.0,2233.0,0.0,1.0,11612.0,1.0,United Kingdom
201511,497.0,252.0,0.0,0.0,2557.0,0.0,Poland
201511,753.0,847.0,1.0,2.0,5843.0,12.0,Netherlands
201511,1174.0,1071.0,3.0,2.0,7495.0,24.0,Canada
201511,680.0,148.0,0.0,0.0,3285.0,0.0,Turkey
201511,134.0,155.0,0.0,0.0,907.0,0.0,Ireland
201511,1158.0,409.0,0.0,2.0,4776.0,4.0,India
201511,826.0,509.0,0.0,0.0,6227.0,0.0,Brazil
201511,153.0,230.0,0.0,0.0,1341.0,0.0,Finland
201511,372.0,685.0,0.0,0.0,3248.0,0.0,Switzerland
201511,144.0,189.0,0.0,0.0,888.0,0.0,South Africa
201511,253.0,503.0,0.0,0.0,2462.0,0.0,Belgium
201511,153.0,182.0,0.0,0.0,1209.0,0.0,Greece
201511,873.0,1211.0,0.0,5.0,8063.0,7.0,France
201511,403.0,592.0,0.0,0.0,2980.0,0.0,Sweden
201511,131.0,161.0,0.0,0.0,765.0,0.0,New Zealand
201511,246.0,216.0,0.0,1.0,1668.0,1.0,Portugal
201511,167.0,266.0,0.0,0.0,1414.0,0.0,Norway
201511,80.0,89.0,0.0,0.0,615.0,0.0,Chile
201511,110.0,145.0,1.0,0.0,831.0,1.0,Argentina
201511,16.0,21.0,0.0,0.0,93.0,0.0,Bulgaria
201511,519.0,158.0,0.0,0.0,2460.0,0.0,Iran
201511,148.0,198.0,0.0,0.0,1158.0,0.0,Singapore
201511,12.0,37.0,0.0,0.0,90.0,0.0,Qatar
201511,16.0,23.0,0.0,0.0,90.0,0.0,Jordan
201511,183.0,321.0,0.0,0.0,1689.0,0.0,Austria
201511,43.0,43.0,0.0,0.0,282.0,0.0,Croatia
201511,201.0,182.0,0.0,0.0,1472.0,0.0,Mexico
201511,137.0,96.0,1.0,1.0,687.0,8.0,Egypt
201511,298.0,398.0,0.0,0.0,2163.0,0.0,Denmark
201511,48.0,61.0,0.0,0.0,375.0,0.0,Romania
201511,52.0,53.0,0.0,0.0,317.0,0.0,Slovenia
201511,63.0,68.0,0.0,0.0,339.0,0.0,Colombia
201511,30.0,31.0,0.0,0.0,203.0,0.0,Ghana
201511,13.0,66.0,0.0,0.0,257.0,0.0,Kenya
201511,4.0,19.0,0.0,0.0,46.0,0.0,Ecuador
201511,60.0,89.0,0.0,0.0,481.0,0.0,Pakistan
201511,1.0,11.0,0.0,0.0,18.0,0.0,Costa Rica
201511,221.0,209.0,0.0,0.0,1820.0,0.0,Russia
201511,1.0,7.0,0.0,0.0,16.0,0.0,Belarus
201511,1.0,8.0,0.0,0.0,20.0,0.0,Madagascar
201511,127.0,125.0,3.0,0.0,869.0,19.0,Malaysia
201511,51.0,42.0,0.0,0.0,354.0,0.0,Serbia
201511,9.0,27.0,0.0,0.0,81.0,0.0,Philippines
201511,9.0,34.0,0.0,0.0,154.0,0.0,Vietnam
201511,12.0,12.0,0.0,0.0,92.0,0.0,Sri Lanka
201511,16.0,30.0,0.0,0.0,118.0,0.0,Indonesia
201511,0.0,2.0,0.0,0.0,4.0,0.0,Montenegro
201511,55.0,103.0,0.0,0.0,539.0,0.0,Hungary
201511,110.0,179.0,2.0,5.0,780.0,16.0,Saudi Arabia
201511,41.0,56.0,0.0,0.0,282.0,0.0,Ukraine
201511,22.0,26.0,0.0,0.0,159.0,0.0,Lithuania
201511,77.0,47.0,0.0,0.0,394.0,0.0,Georgia
201511,30.0,24.0,0.0,0.0,158.0,0.0,Jersey
201511,13.0,28.0,0.0,0.0,110.0,0.0,Cyprus
201511,8.0,33.0,0.0,0.0,111.0,0.0,Iceland
201511,4.0,25.0,0.0,0.0,88.0,0.0,Luxembourg
201511,24.0,90.0,0.0,0.0,306.0,0.0,Peru
201511,0.0,12.0,0.0,0.0,65.0,0.0,Guinea
201511,7.0,15.0,0.0,0.0,58.0,0.0,Latvia
201511,7.0,27.0,0.0,0.0,80.0,0.0,United Arab Emirates
201511,10.0,18.0,0.0,0.0,61.0,0.0,Bosnia and Herzegovina
201511,31.0,26.0,0.0,0.0,160.0,0.0,Lebanon
201511,40.0,55.0,0.0,0.0,388.0,0.0,Tunisia
201511,2.0,9.0,0.0,0.0,42.0,0.0,Benin
201511,19.0,33.0,0.0,0.0,157.0,0.0,Estonia
201511,0.0,2.0,0.0,0.0,3.0,0.0,Grenada
201511,7.0,15.0,0.0,0.0,58.0,0.0,Kuwait
201511,1.0,5.0,0.0,0.0,12.0,0.0,Haiti
201511,10.0,13.0,0.0,0.0,99.0,0.0,Senegal
201511,0.0,3.0,0.0,0.0,40.0,0.0,Gambia
201511,11.0,21.0,0.0,0.0,113.0,0.0,Slovakia
201511,18.0,24.0,0.0,0.0,146.0,0.0,Morocco
201511,18.0,29.0,0.0,0.0,157.0,0.0,Bangladesh
201511,12.0,8.0,0.0,0.0,49.0,0.0,Oman
201511,12.0,47.0,0.0,0.0,155.0,0.0,Uganda
201511,4.0,4.0,0.0,0.0,23.0,0.0,Botswana
201511,5.0,9.0,0.0,0.0,39.0,0.0,Venezuela
201511,13.0,21.0,0.0,0.0,127.0,0.0,Cameroon
201511,1.0,21.0,0.0,0.0,53.0,0.0,Cambodia
201511,4.0,11.0,0.0,0.0,22.0,0.0,Malta
201511,1.0,0.0,0.0,0.0,1.0,0.0,French Polynesia
201511,1.0,6.0,0.0,0.0,11.0,0.0,Monaco
201511,5.0,12.0,0.0,0.0,64.0,0.0,Mali
201511,0.0,11.0,0.0,0.0,41.0,0.0,Myanmar
201511,0.0,2.0,0.0,0.0,2.0,0.0,Faroe Islands
201511,1.0,7.0,0.0,0.0,27.0,0.0,Niger
201511,42.0,59.0,0.0,1.0,309.0,3.0,Nigeria
201511,46.0,37.0,0.0,0.0,260.0,0.0,Ethiopia
201511,9.0,40.0,0.0,0.0,158.0,0.0,Tanzania
201511,5.0,2.0,0.0,0.0,22.0,0.0,Jamaica
201511,12.0,25.0,0.0,0.0,108.0,0.0,Algeria
201511,0.0,2.0,0.0,0.0,4.0,0.0,Laos
201511,2.0,1.0,0.0,0.0,10.0,0.0,Fiji
201511,2.0,2.0,0.0,0.0,10.0,0.0,Syria
201511,1.0,4.0,0.0,0.0,8.0,0.0,Armenia
201511,2.0,22.0,0.0,0.0,20.0,0.0,Iraq
201511,0.0,5.0,0.0,0.0,8.0,0.0,New Caledonia
201511,1.0,4.0,0.0,0.0,10.0,0.0,Gabon
201511,10.0,26.0,0.0,0.0,93.0,0.0,Uruguay
201511,10.0,26.0,0.0,0.0,103.0,0.0,Nepal
201511,0.0,4.0,0.0,0.0,6.0,0.0,Dominica
201511,2.0,8.0,0.0,0.0,19.0,0.0,Kazakhstan
201511,0.0,5.0,0.0,0.0,9.0,0.0,Yemen
201511,6.0,19.0,0.0,0.0,87.0,0.0,Malawi
201511,5.0,10.0,0.0,0.0,38.0,0.0,Zimbabwe
201511,0.0,1.0,0.0,0.0,3.0,0.0,Paraguay
201511,4.0,5.0,0.0,0.0,22.0,0.0,Albania
201511,1.0,2.0,0.0,0.0,3.0,0.0,Greenland
201511,0.0,3.0,0.0,0.0,6.0,0.0,Nicaragua
201511,7.0,19.0,0.0,0.0,64.0,0.0,Zambia
201511,3.0,19.0,0.0,0.0,79.0,0.0,Burkina Faso
201511,1.0,1.0,0.0,0.0,6.0,0.0,Liberia
201511,0.0,2.0,0.0,0.0,9.0,0.0,Democratic Republic of the Congo
201511,2.0,2.0,0.0,0.0,5.0,0.0,Moldova
201511,2.0,6.0,0.0,0.0,16.0,0.0,Bahrain
201511,1.0,14.0,0.0,0.0,28.0,0.0,Panama
201511,1.0,1.0,0.0,0.0,6.0,0.0,Azerbaijan
201511,0.0,4.0,0.0,0.0,5.0,0.0,Mauritius
201511,4.0,21.0,0.0,0.0,77.0,0.0,Cuba
201511,0.0,1.0,0.0,0.0,2.0,0.0,Liechtenstein
201511,1.0,5.0,0.0,0.0,9.0,0.0,Mongolia
201511,7.0,14.0,0.0,0.0,87.0,0.0,Sudan
201511,0.0,0.0,0.0,0.0,0.0,0.0,San Marino
201511,1.0,8.0,0.0,0.0,17.0,0.0,Rwanda
201511,0.0,7.0,0.0,0.0,20.0,0.0,Sierra Leone
201511,0.0,2.0,0.0,0.0,6.0,0.0,Afghanistan
201511,0.0,2.0,0.0,0.0,3.0,0.0,Bhutan
201511,0.0,2.0,0.0,0.0,3.0,0.0,Angola
201511,0.0,1.0,0.0,0.0,1.0,0.0,Somalia
201511,0.0,0.0,0.0,0.0,0.0,0.0,Central African Republic
201511,0.0,0.0,0.0,0.0,0.0,0.0,Guadeloupe
201511,0.0,4.0,0.0,0.0,9.0,0.0,French Guiana
201511,0.0,1.0,0.0,0.0,0.0,0.0,GuineaBissau
201511,0.0,1.0,0.0,0.0,2.0,0.0,Bahamas
201511,0.0,0.0,0.0,0.0,0.0,0.0,Bermuda
201511,0.0,14.0,0.0,0.0,27.0,0.0,Mozambique
201511,0.0,0.0,0.0,0.0,0.0,0.0,Belize
201511,1.0,7.0,0.0,0.0,29.0,0.0,Bolivia
201511,0.0,2.0,0.0,0.0,4.0,0.0,Brunei
201511,0.0,0.0,0.0,0.0,0.0,0.0,Lesotho
201511,1.0,2.0,0.0,0.0,6.0,0.0,Dominican Republic
201511,0.0,1.0,0.0,0.0,1.0,0.0,Samoa
201511,0.0,5.0,0.0,0.0,9.0,0.0,Namibia
201511,0.0,4.0,0.0,0.0,6.0,0.0,Guatemala
201511,1.0,3.0,0.0,0.0,6.0,0.0,El Salvador
201511,0.0,0.0,0.0,0.0,0.0,0.0,Trinidad and Tobago
201511,0.0,2.0,0.0,0.0,7.0,0.0,Suriname
201511,0.0,1.0,0.0,0.0,3.0,0.0,Libya
201511,0.0,1.0,0.0,0.0,1.0,0.0,Chad
201511,2.0,3.0,0.0,0.0,16.0,0.0,Togo
201511,0.0,0.0,0.0,0.0,0.0,0.0,Guyana
201511,1.0,0.0,0.0,0.0,6.0,0.0,Macao
201511,2.0,0.0,0.0,0.0,11.0,0.0,Reunion
201511,0.0,0.0,0.0,0.0,0.0,0.0,Cabo Verde
201511,1.0,4.0,0.0,0.0,17.0,0.0,Uzbekistan
201511,1.0,2.0,0.0,0.0,8.0,0.0,Barbados
201511,0.0,1.0,0.0,0.0,3.0,0.0,Seychelles
201511,0.0,2.0,0.0,0.0,7.0,0.0,Kyrgyzstan
201511,1.0,2.0,0.0,0.0,8.0,0.0,Honduras
201511,0.0,0.0,0.0,0.0,0.0,0.0,Turks and Caicos Islands
201511,0.0,0.0,0.0,0.0,0.0,0.0,Andorra
201511,0.0,0.0,0.0,0.0,0.0,0.0,Vatican
201511,0.0,1.0,0.0,0.0,2.0,0.0,Saint Kitts and Nevis
201511,0.0,1.0,0.0,0.0,2.0,0.0,Tajikistan
201511,1.0,0.0,0.0,0.0,5.0,0.0,Czechia
201511,0.0,0.0,0.0,0.0,0.0,0.0,Palau
201511,1.0,0.0,0.0,0.0,4.0,0.0,Burundi
201511,0.0,5.0,0.0,0.0,3.0,0.0,Solomon Islands
201511,0.0,2.0,0.0,0.0,3.0,0.0,Maldives
201511,1.0,0.0,0.0,0.0,1.0,0.0,Martinique
201511,0.0,0.0,0.0,0.0,0.0,0.0,Palestinian Territory
201511,0.0,0.0,0.0,0.0,0.0,0.0,Curacao
201511,0.0,1.0,0.0,0.0,1.0,0.0,Saint Lucia
201511,0.0,0.0,0.0,0.0,0.0,0.0,Saint Vincent and the Grenadines
201511,0.0,1.0,0.0,0.0,1.0,0.0,Republic of the Congo
201511,0.0,0.0,0.0,0.0,0.0,0.0,Sint Maarten
201511,0.0,2.0,0.0,0.0,3.0,0.0,Eritrea
201511,0.0,1.0,0.0,0.0,3.0,0.0,Mauritania
201511,0.0,1.0,0.0,0.0,8.0,0.0,Djibouti
201511,0.0,0.0,0.0,0.0,0.0,0.0,Ivory Coast
201511,1.0,3.0,0.0,0.0,7.0,0.0,Aruba
201511,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda
201511,0.0,0.0,0.0,0.0,0.0,0.0,Isle of Man
201511,0.0,1.0,0.0,0.0,2.0,0.0,Sao Tome and Principe
201511,0.0,1.0,0.0,0.0,1.0,0.0,Montserrat
201511,0.0,1.0,0.0,0.0,1.0,0.0,Tonga
201511,0.0,0.0,0.0,0.0,0.0,0.0,Gibraltar
201511,0.0,0.0,0.0,0.0,0.0,0.0,Cayman Islands
201511,0.0,0.0,0.0,0.0,0.0,0.0,Niue
201511,0.0,0.0,0.0,0.0,0.0,0.0,Turkmenistan
201511,0.0,0.0,0.0,0.0,0.0,0.0,British Virgin Islands
201511,0.0,0.0,0.0,0.0,0.0,0.0,Timor Leste
201511,0.0,0.0,0.0,0.0,0.0,0.0,North Macedonia
201511,0.0,0.0,0.0,0.0,0.0,0.0,Tuvalu
201511,0.0,0.0,0.0,0.0,0.0,0.0,Aland Islands
201511,,,,,1.0,,Guinea-Bissau
201512,1054.0,926.0,2.0,1.0,6831.0,7.0,Australia
201512,1336.0,363.0,5.0,1.0,3865.0,42.0,South Korea
201512,856.0,809.0,1.0,0.0,6791.0,6.0,Spain
201512,7930.0,5551.0,10.0,4.0,50351.0,96.0,United States
201512,1635.0,1641.0,0.0,0.0,12859.0,0.0,Germany
201512,102.0,124.0,0.0,0.0,758.0,0.0,Thailand
201512,262.0,232.0,0.0,0.0,1683.0,0.0,Israel
201512,1235.0,1011.0,1.0,1.0,10839.0,11.0,Italy
201512,415.0,218.0,2.0,0.0,2057.0,10.0,Taiwan
201512,5607.0,1685.0,12.0,3.0,9821.0,93.0,China
201512,2246.0,682.0,0.0,0.0,10112.0,0.0,Japan
201512,1287.0,2095.0,3.0,1.0,10975.0,24.0,United Kingdom
201512,399.0,214.0,0.0,0.0,2376.0,0.0,Poland
201512,704.0,823.0,0.0,1.0,5863.0,23.0,Netherlands
201512,1012.0,1046.0,0.0,0.0,6934.0,0.0,Canada
201512,625.0,154.0,0.0,0.0,3116.0,0.0,Turkey
201512,101.0,159.0,0.0,0.0,739.0,0.0,Ireland
201512,1275.0,428.0,0.0,0.0,5212.0,0.0,India
201512,802.0,461.0,0.0,0.0,5857.0,0.0,Brazil
201512,158.0,208.0,0.0,0.0,1334.0,0.0,Finland
201512,344.0,684.0,1.0,1.0,3558.0,5.0,Switzerland
201512,120.0,180.0,0.0,0.0,749.0,0.0,South Africa
201512,267.0,496.0,0.0,0.0,2686.0,0.0,Belgium
201512,148.0,184.0,0.0,0.0,1340.0,0.0,Greece
201512,782.0,1214.0,0.0,0.0,8102.0,0.0,France
201512,398.0,516.0,1.0,1.0,2999.0,5.0,Sweden
201512,130.0,125.0,0.0,0.0,727.0,0.0,New Zealand
201512,198.0,205.0,0.0,0.0,1359.0,0.0,Portugal
201512,172.0,228.0,0.0,0.0,1367.0,0.0,Norway
201512,91.0,95.0,0.0,0.0,637.0,0.0,Chile
201512,108.0,146.0,0.0,0.0,977.0,0.0,Argentina
201512,12.0,25.0,0.0,0.0,96.0,0.0,Bulgaria
201512,514.0,151.0,0.0,0.0,2312.0,0.0,Iran
201512,156.0,190.0,0.0,0.0,1191.0,0.0,Singapore
201512,13.0,42.0,0.0,0.0,148.0,0.0,Qatar
201512,9.0,23.0,0.0,0.0,68.0,0.0,Jordan
201512,180.0,302.0,0.0,0.0,1589.0,0.0,Austria
201512,34.0,41.0,0.0,0.0,311.0,0.0,Croatia
201512,183.0,158.0,0.0,0.0,1396.0,0.0,Mexico
201512,139.0,115.0,0.0,0.0,708.0,0.0,Egypt
201512,289.0,398.0,0.0,0.0,2189.0,0.0,Denmark
201512,34.0,59.0,0.0,0.0,370.0,0.0,Romania
201512,50.0,65.0,0.0,0.0,303.0,0.0,Slovenia
201512,42.0,72.0,0.0,0.0,318.0,0.0,Colombia
201512,24.0,29.0,0.0,0.0,202.0,0.0,Ghana
201512,15.0,58.0,0.0,0.0,218.0,0.0,Kenya
201512,4.0,19.0,0.0,0.0,61.0,0.0,Ecuador
201512,61.0,93.0,0.0,0.0,470.0,0.0,Pakistan
201512,2.0,11.0,0.0,0.0,24.0,0.0,Costa Rica
201512,179.0,166.0,0.0,0.0,1615.0,0.0,Russia
201512,2.0,12.0,0.0,0.0,23.0,0.0,Belarus
201512,0.0,10.0,0.0,0.0,26.0,0.0,Madagascar
201512,133.0,131.0,0.0,0.0,862.0,0.0,Malaysia
201512,60.0,41.0,0.0,0.0,432.0,0.0,Serbia
201512,4.0,31.0,0.0,0.0,68.0,0.0,Philippines
201512,3.0,40.0,0.0,1.0,138.0,2.0,Vietnam
201512,12.0,16.0,0.0,0.0,94.0,0.0,Sri Lanka
201512,16.0,30.0,0.0,0.0,123.0,0.0,Indonesia
201512,0.0,2.0,0.0,0.0,4.0,0.0,Montenegro
201512,71.0,135.0,0.0,0.0,700.0,0.0,Hungary
201512,112.0,207.0,1.0,0.0,836.0,1.0,Saudi Arabia
201512,33.0,33.0,0.0,0.0,223.0,0.0,Ukraine
201512,26.0,28.0,0.0,0.0,168.0,0.0,Lithuania
201512,57.0,53.0,0.0,0.0,331.0,0.0,Georgia
201512,35.0,26.0,0.0,0.0,169.0,0.0,Jersey
201512,8.0,19.0,0.0,0.0,66.0,0.0,Cyprus
201512,8.0,21.0,0.0,0.0,57.0,0.0,Iceland
201512,3.0,25.0,0.0,0.0,55.0,0.0,Luxembourg
201512,24.0,84.0,0.0,0.0,293.0,0.0,Peru
201512,0.0,15.0,0.0,0.0,48.0,0.0,Guinea
201512,3.0,12.0,0.0,0.0,37.0,0.0,Latvia
201512,11.0,22.0,0.0,0.0,72.0,0.0,United Arab Emirates
201512,8.0,11.0,0.0,0.0,45.0,0.0,Bosnia and Herzegovina
201512,20.0,44.0,0.0,0.0,190.0,0.0,Lebanon
201512,35.0,48.0,0.0,0.0,353.0,0.0,Tunisia
201512,0.0,9.0,0.0,0.0,33.0,0.0,Benin
201512,25.0,21.0,0.0,0.0,158.0,0.0,Estonia
201512,0.0,5.0,0.0,0.0,5.0,0.0,Grenada
201512,12.0,12.0,0.0,0.0,62.0,0.0,Kuwait
201512,0.0,4.0,0.0,0.0,15.0,0.0,Haiti
201512,4.0,17.0,0.0,0.0,92.0,0.0,Senegal
201512,1.0,7.0,0.0,0.0,38.0,0.0,Gambia
201512,16.0,30.0,0.0,0.0,150.0,0.0,Slovakia
201512,36.0,21.0,0.0,0.0,217.0,0.0,Morocco
201512,15.0,41.0,0.0,0.0,194.0,0.0,Bangladesh
201512,9.0,8.0,0.0,0.0,58.0,0.0,Oman
201512,11.0,49.0,0.0,0.0,172.0,0.0,Uganda
201512,3.0,4.0,0.0,0.0,8.0,0.0,Botswana
201512,9.0,10.0,0.0,0.0,65.0,0.0,Venezuela
201512,11.0,22.0,0.0,0.0,126.0,0.0,Cameroon
201512,2.0,21.0,0.0,0.0,68.0,0.0,Cambodia
201512,2.0,2.0,0.0,0.0,12.0,0.0,Malta
201512,1.0,4.0,0.0,0.0,9.0,0.0,French Polynesia
201512,1.0,6.0,0.0,0.0,16.0,0.0,Monaco
201512,2.0,14.0,0.0,0.0,59.0,0.0,Mali
201512,2.0,4.0,0.0,0.0,31.0,0.0,Myanmar
201512,0.0,1.0,0.0,0.0,1.0,0.0,Faroe Islands
201512,1.0,3.0,0.0,0.0,23.0,0.0,Niger
201512,66.0,39.0,0.0,0.0,403.0,0.0,Nigeria
201512,50.0,32.0,0.0,0.0,269.0,0.0,Ethiopia
201512,7.0,32.0,0.0,0.0,108.0,0.0,Tanzania
201512,2.0,4.0,0.0,0.0,19.0,0.0,Jamaica
201512,7.0,26.0,0.0,0.0,91.0,0.0,Algeria
201512,0.0,0.0,0.0,0.0,0.0,0.0,Laos
201512,0.0,6.0,0.0,0.0,10.0,0.0,Fiji
201512,1.0,1.0,0.0,0.0,4.0,0.0,Syria
201512,3.0,8.0,0.0,0.0,14.0,0.0,Armenia
201512,9.0,8.0,0.0,0.0,32.0,0.0,Iraq
201512,0.0,3.0,0.0,0.0,3.0,0.0,New Caledonia
201512,1.0,1.0,0.0,0.0,5.0,0.0,Gabon
201512,11.0,23.0,0.0,0.0,98.0,0.0,Uruguay
201512,7.0,26.0,0.0,0.0,70.0,0.0,Nepal
201512,1.0,3.0,0.0,0.0,6.0,0.0,Dominica
201512,2.0,9.0,0.0,0.0,36.0,0.0,Kazakhstan
201512,2.0,8.0,0.0,0.0,18.0,0.0,Yemen
201512,2.0,18.0,0.0,0.0,91.0,0.0,Malawi
201512,3.0,27.0,0.0,0.0,58.0,0.0,Zimbabwe
201512,0.0,7.0,0.0,0.0,9.0,0.0,Paraguay
201512,2.0,5.0,0.0,0.0,15.0,0.0,Albania
201512,0.0,4.0,0.0,0.0,6.0,0.0,Greenland
201512,1.0,8.0,0.0,0.0,26.0,0.0,Nicaragua
201512,6.0,18.0,0.0,0.0,64.0,0.0,Zambia
201512,3.0,21.0,0.0,0.0,92.0,0.0,Burkina Faso
201512,0.0,2.0,0.0,0.0,5.0,0.0,Liberia
201512,1.0,7.0,0.0,0.0,32.0,0.0,Democratic Republic of the Congo
201512,0.0,2.0,0.0,0.0,2.0,0.0,Moldova
201512,5.0,7.0,0.0,0.0,26.0,0.0,Bahrain
201512,0.0,16.0,0.0,0.0,27.0,0.0,Panama
201512,1.0,5.0,0.0,0.0,10.0,0.0,Azerbaijan
201512,2.0,3.0,0.0,0.0,8.0,0.0,Mauritius
201512,8.0,20.0,0.0,0.0,103.0,0.0,Cuba
201512,0.0,1.0,0.0,0.0,1.0,0.0,Liechtenstein
201512,0.0,5.0,0.0,0.0,14.0,0.0,Mongolia
201512,5.0,11.0,0.0,0.0,48.0,0.0,Sudan
201512,0.0,0.0,0.0,0.0,0.0,0.0,San Marino
201512,1.0,11.0,0.0,0.0,29.0,0.0,Rwanda
201512,1.0,6.0,0.0,0.0,20.0,0.0,Sierra Leone
201512,2.0,2.0,0.0,0.0,8.0,0.0,Afghanistan
201512,0.0,0.0,0.0,0.0,0.0,0.0,Bhutan
201512,1.0,3.0,0.0,0.0,11.0,0.0,Angola
201512,0.0,0.0,0.0,0.0,0.0,0.0,Somalia
201512,0.0,1.0,0.0,0.0,1.0,0.0,Central African Republic
201512,1.0,1.0,0.0,0.0,9.0,0.0,Guadeloupe
201512,0.0,0.0,0.0,0.0,0.0,0.0,French Guiana
201512,0.0,1.0,0.0,0.0,0.0,0.0,GuineaBissau
201512,0.0,0.0,0.0,0.0,0.0,0.0,Bahamas
201512,0.0,2.0,0.0,0.0,2.0,0.0,Bermuda
201512,2.0,5.0,0.0,0.0,24.0,0.0,Mozambique
201512,0.0,2.0,0.0,0.0,2.0,0.0,Belize
201512,0.0,0.0,0.0,0.0,0.0,0.0,Bolivia
201512,2.0,3.0,0.0,0.0,8.0,0.0,Brunei
201512,0.0,0.0,0.0,0.0,0.0,0.0,Lesotho
201512,0.0,3.0,0.0,0.0,10.0,0.0,Dominican Republic
201512,0.0,2.0,0.0,0.0,3.0,0.0,Samoa
201512,0.0,3.0,0.0,0.0,5.0,0.0,Namibia
201512,0.0,6.0,0.0,0.0,8.0,0.0,Guatemala
201512,1.0,2.0,0.0,0.0,3.0,0.0,El Salvador
201512,1.0,4.0,0.0,0.0,19.0,0.0,Trinidad and Tobago
201512,0.0,3.0,0.0,0.0,6.0,0.0,Suriname
201512,3.0,5.0,0.0,0.0,21.0,0.0,Libya
